カード名,登場期
ヨーウィー,11
ペンギン・ソード,11
D－フォース,11
ドクターD,11
ドラゴンロイド,11
輪廻独断,11
サモン・ストーム,11
翼の恩返し,11
聖騎士の盾持ち,11
花騎士団の駿馬,11
聖騎士の槍持ち,11
ケンタウルミナ,11
エコール・ド・ゾーン,11
魂縛門,11
ピリ・レイスの地図,11
アイス・ミラー,11
ZW－天風精霊翼,11
ZS－双頭龍賢者,11
獣装合体 ライオ・ホープレイ,11
ゼアル・カタパルト,11
サイレンス・シーネットル,11
No.4 猛毒刺胞ステルス・クラーゲン,11
ステルス・クラーゲン・エフィラ,11
ヌメロン・ストーム,11
人形の家,11
スターヴ・ヴェネミー・ドラゴン,11
SRスクラッチ,11
LL－バード・ストライク,11
トイ・パレード,11
光波複葉機,11
光波干渉,11
二重露光,11
キ－Ai－,11
Ai－SHOW,11
扇風機塊プロペライオン,11
機塊コンバート,11
深海のコレペティ,11
希望皇アストラル・ホープ,11
ゼアル・フィールド,11
運命の契約,11
ナンバーズ・プロテクト,11
No.99 希望皇ホープドラグナー,11
ZS－希望賢者,11
HRUM－ユートピア・フォース,11
アルカナ トライアンフジョーカー,11
ジョーカーズ・ナイト,11
インペリアル・バウアー,11
ジョーカーズ・ストレート,11
絵札融合,11
神速召喚,11
ジョーカーズ・ワイルド,11
絵札の絆,11
マグネット・インダクション,11
X・Y・Zハイパーキャノン,11
ヴァレット・キャリバー,11
デュアルウィール・ドラゴン,11
相剣師－莫邪,11
相剣師－泰阿,11
相剣軍師－龍淵,11
相剣瑞獣－純鈞,11
白の聖女エクレシア,11
氷水のアクティ,11
氷水のティノーラ,11
氷水のトレモラ,11
デスピアの凶劇,11
ふわんだりぃず×ろびーな,11
ふわんだりぃず×いぐるん,11
ふわんだりぃず×すとりー,11
ふわんだりぃず×とっかん,11
ふわんだりぃず×すのーる,11
ふわんだりぃず×えんぺん,11
D-HERO ディナイアルガイ,11
レプティレス・ニャミニ,11
レプティレス・コアトル,11
大魔鍵－マフテアル,11
うにの軍貫,11
しらうおの軍貫,11
ペンギン勇士,11
ペンギン忍者,11
ペンギン僧侶,11
ホーリーナイツ・オルビタエル,11
マシンナーズ・ルインフォース,11
擬態する人喰い虫,11
天獄の王,11
陽竜果フォンリー,11
重起士道－ゴルドナイト,11
不屈の獣僕,11
ニャータリング,11
迷犬メリー,11
ヴァレルロード・R・ドラゴン,11
トランソニックバード,11
D-HERO デストロイフェニックスガイ,11
赫灼竜マスカレイド,11
天極輝艦－熊斗竜巧,11
相剣大師－赤霄,11
相剣大公－承影,11
レプティレス・メルジーヌ,11
魔鍵変鬼－トランスフルミネ,11
絶火の魔神ゾロア,11
ルイ・キューピット,11
魔鍵憑霊－ウェパルトゥ,11
超弩級軍貫－うに型二番艦,11
空母軍貫－しらうお型特務艦,11
ヴァレルコード・ドラゴン,11
Evil★Twin’s トラブル・サニー,11
ヘヴィ・トリガー,11
龍相剣現,11
大霊峰相剣門,11
烙印の気炎,11
氷水揺籃,11
赫の烙印,11
ふわんだりぃずと謎の地図,11
ふわんだりぃずと未知の風,11
レプティレス・ラミフィケーション,11
レプティレス・リコイル,11
魔鍵闘争,11
ロイヤル・ペンギンズ・ガーデン,11
音速を追う者,11
聖蔓の播種,11
天斗輝巧極,11
超自然警戒区域,11
夜の逃飛行,11
スモール・ワールド,11
リローデッド・シリンダー,11
デトネーション・コード,11
瑞相剣究,11
相剣暗転,11
ふわんだりぃずと夢の町,11
ふわんだりぃずと怖い海,11
ブレイク・ザ・デステニー,11
魔鍵錠－施－,11
聖邪のステンドグラス,11
巨星墜とし,11
ラドリートラップ,11
ホーリー・エルフ－ホーリー・バースト・ストリーム,11
カイザー・グライダー－ゴールデン・バースト,11
魔導騎士ギルティア－ソウル・スピア,11
ハーピィズペット竜－セイント・ファイアー・ギガ,11
ドロゴン・ベビー,11
パズズル,11
ナイトエンド・アドミニストレーター,11
羅天神将,11
D・D・D,11
騎甲虫スカウト・バギー,11
騎甲虫スケイル・ボム,11
騎甲虫スティンギー・ランス,11
騎甲虫アームド・ホーン,11
大騎甲虫インヴィンシブル・アトラス,11
騎甲虫隊戦術機動,11
騎甲虫空殺舞隊,11
アストラル・クリボー,11
マジェスティ・ヒュペリオン,11
命の代行者 ネプチューン,11
天空の歌声,11
失われた聖域,11
冥府の執行者 プルート,11
マスターフレア・ヒュペリオン,11
代行者の近衛 ムーン,11
天空の聖水,11
真の光,11
マジシャンズ・サルベーション,11
切り裂かれし闇,11
アウトバースト・ドラゴン,11
Uk－P.U.N.K.娑楽斎,11
Ga－P.U.N.K.ワゴン,11
Jo－P.U.N.K.Mme.スパイダー,11
No－P.U.N.K.セアミン,11
No－P.U.N.K.フォクシー・チューン,11
No－P.U.N.K.オーガ・ナンバー,11
Uk－P.U.N.K.カープ・ライジング,11
Uk－P.U.N.K.アメイジング・ドラゴン,11
Ga－P.U.N.K.ワイルド・ピッキング,11
Ga－P.U.N.K.クラッシュ・ビート,11
Jo－P.U.N.K.デンジャラス・ガブ,11
Jo－P.U.N.K.ナシワリ・サプライズ,11
エクソシスター・エリス,11
エクソシスター・ステラ,11
エクソシスター・イレーヌ,11
エクソシスター・ソフィア,11
エクソシスター・ミカエリス,11
エクソシスター・カスピテル,11
エクソシスター・ジブリーヌ,11
エクソシスター・アソフィール,11
エクソシスター・パークス,11
エクソシスター・アーメント,11
エクソシスター・カルペディベル,11
エクソシスター・バディス,11
アラメシアの儀,11
聖殿の水遣い,11
遺跡の魔鉱戦士,11
流離のグリフォンライダー,11
運命の旅路,11
光の聖剣ダンネル,11
星空蝶,11
騎竜ドラコバック,11
暗黒神殿ザララーム,11
迷い花の森,11
サンダー・ディスチャージ,11
リザレクション・ブレス,11
勇気の天使ヴィクトリカ,11
天翔ける騎士,11
マジクリボー,11
ディメンション・コンジュラー,11
合体竜ティマイオス,11
ブルーアイズ・ジェット・ドラゴン,11
ロード・オブ・ドラゴン－ドラゴンの独裁者－,11
氷水帝コスモクロア,11
氷水のエジル,11
氷水艇キングフィッシャー,11
ダイノルフィア・テリジア,11
ダイノルフィア・ディプロス,11
極星獣グリンブルスティ,11
極星工イーヴァルディ,11
DDグリフォン,11
ゴーストリック・セイレーン,11
ヴァンパイアの幽鬼,11
S－Force ラプスウェル,11
S－Force レトロアクティヴ,11
夢魔鏡の逆徒－ネイロイ,11
変異体ミュートリア,11
磁石の戦士ε,11
破壊の代行者 ヴィーナス,11
地葬星カイザ,11
絶神鳥シムルグ,11
熟練の栗魔導士,11
カオス・ネフティス,11
模拘撮星人 エピゴネン,11
游覧艇サブマリード,11
悪魔嬢アリス,11
枯鰈葉リプレース,11
マッド・ハッカー,11
マタタビ仙狸,11
ピースリア,11
機怪獣ダレトン,11
イリュージョン・オブ・カオス,11
凶導の白聖骸,11
超魔導戦士－マスター・オブ・カオス,11
ブルーアイズ・タイラント・ドラゴン,11
ダイノルフィア・ケントレギナ,11
ダイノルフィア・ステルスベギア,11
ガーディアン・キマイラ,11
相剣大邪－七星龍淵,11
いろはもみじ,11
闇次元の戦士,11
DDD赦俿王デス・マキナ,11
真血公ヴァンパイア,11
神隠し鬼火丸,11
ゴーストリック・フェスティバル,11
ヴァンパイア・ファシネイター,11
暗影の闇霊使いダルク,11
青き眼の幻出,11
究極融合,11
氷水底イニオン・クレイドル,11
烙印の使徒,11
凶導の葬列,11
極星宝フリドスキャルヴ,11
特許権の契約書類,11
ゴーストリック・ショット,11
溟界の大蛟,11
ベアルクティ・ラディエーション,11
ふわんだりぃずと旅じたく,11
X・Y・Zコンバイン,11
新世壊,11
発禁令,11
トップ・シェア,11
運命のウラドラ,11
氷水浸蝕,11
憶念の相剣,11
ダイノルフィア・ドメイン,11
ダイノルフィア・アラート,11
ダイノルフィア・ブルート,11
ダイノルフィア・シェル,11
ダイノルフィア・ソニック,11
ダイノルフィア・リヴァージョン,11
極星宝スヴァリン,11
DDDヘッドハント,11
ゴーストリック・オア・トリート,11
死者所生,11
トライブ・ドライブ,11
死償不知,11
走魔灯,11
夜刀蛇巳,11
異次元の強襲艦,11
アビス・オーパー,11
絶対なる捕食,11
騎甲虫アサルト・ローラー,11
騎甲虫ライト・フラッパー,11
重騎甲虫マイティ・ネプチューン,11
超騎甲虫アブソリュート・ヘラクレス,11
騎甲虫隊降下作戦,11
騎甲虫隊上陸態勢,11
騎甲虫歩兵分隊,11
新鋭の女戦士,11
光の継承,11
クロニクル・マジシャン,11
ゼクトライク－紅黄,11
閃術兵器－H.A.M.P.,11
閃刀起動－リンケージ,11
垂氷の魔妖－雪女,11
逢華妖麗譚－魔妖不知火語,11
ウィッチクラフト・バイスマスター,11
ウィッチクラフト・コンフュージョン,11
アビス・シャーク,11
クリスタル・シャーク,11
N・As・H Knight,11
CX－N・As・Ch Knight,11
バリアンズ・カオス・ドロー,11
七皇昇格,11
不朽の七皇,11
大要塞クジラ,11
海竜神－リバイアサン,11
デス・クラーケン,11
電気海月－フィサリア－,11
魚群探知機,11
潜海奇襲Ⅱ,11
暗岩の海竜神,11
海晶乙女スプリンガール,11
海晶乙女スリーピーメイデン,11
海晶乙女コーラルトライアングル,11
海晶乙女アクア・アルゴノート,11
海晶乙女の潜逅,11
海晶乙女環流,11
海晶乙女渦輪,11
鉄獣鳥 メルクーリエ,11
スプリガンズ・キット,11
軒轅の相剣師,11
失烙印,11
烙印融合,11
烙印の剣,11
烙印断罪,11
氷剣竜ミラジェイド,11
神炎竜ルベリオン,11
海神の依代,11
ラミア,11
ナンバーズ・エヴァイユ,11
七皇転生,11
七皇再生,11
エクシーズ弁当,11
EMオッドアイズ・バトラー,11
EMオッドアイズ・バレット,11
EMバロックリボー,11
EMクラシックリボー,11
EMジェントルード,11
EMレディアンジュ,11
セリオンズ“ブルズ”アイン,11
セリオンズ“リーパー”ファム,11
セリオンズ“デューク”ユール,11
セリオンズ“リリー”ボレア,11
セリオンズ“キング”レギュラス,11
ヴィサス＝スタフロスト,11
スケアクロー・アストラ,11
スケアクロー・ベロネア,11
スケアクロー・アクロア,11
スケアクロー・ライヒハート,11
マッドマーダー,11
アルグールマゼラ,11
H・C ナックル・ナイフ,11
H・C モーニング・スター,11
捕食植物ビブリスプ,11
捕食植物ブフォリキュラ,11
捕食植物トリアンティス,11
音響戦士ギタリス,11
音響戦士ディージェス,11
No－P.U.N.K.ディア・ノート,11
外法の騎士,11
戦華の暴－董穎,11
バーバリアン０号,11
神竜 ティタノマキア,11
白昼のスナイパー,11
水陸両用バグロス Mk－１１,11
絶海のマーレ,11
リバースポッド,11
ヤマタコオロチ,11
死製棺サルコファガス,11
オッドアイズ・ペンデュラムグラフ・ドラゴン,11
深淵竜アルバ・レナトゥス,11
スターヴ・ヴェノム・プレデター・フュージョン・ドラゴン,11
捕食植物アンブロメリドゥス,11
ダイノルフィア・レクスターム,11
真紅眼の不死竜皇,11
巨骸竜フェルグラント,11
イモータル・ドラゴン,11
音響戦士ロックス,11
サイコ・エンド・パニッシャー,11
H－C クレイヴソリッシュ,11
H－C ヤールングレイプ,11
エクソシスターズ・マニフィカ,11
席取－六双丸,11
軌跡の魔術師,11
スケアクロー・トライヒハート,11
月天気アルシエル,11
森羅の舞踏娘 ピオネ,11
EXP,11
円盤闘技場セリオンズ・リング,11
無尽機関アルギロ・システム,11
セリオンズ・チャージ,11
氷水呪縛,11
烙印喪失,11
肆世壊＝ライフォビア,11
肆世壊の新星,11
アンデット・リボーン,11
ヒロイック・エンヴォイ,11
ゲネラールプローベ,11
天気予報,11
戦華史略－矯詔之叛,11
ウォークライ・ミーディアム,11
原質の円環炉,11
夢迷枕パラソムニア,11
サプライズ・チェーン,11
ペンデュラム・スケール,11
セリオンズ・クロス,11
セリオンズ・スタンダップ,11
烙印追放,11
ドラグマトゥルギー,11
肆世壊の牙掌突,11
肆世壊の継承,11
ホーンテッド・アンデット,11
ダイノルフィア・フレンジー,11
イチロクの魔物台帳,11
XXクルージョン,11
Vivid Tail,11
竜咬蟲,11
フラワーダイノ,11
ロック・スケイル,11
偉大なるダブルキャスター,11
サン・アンド・ムーン,11
リブロマンサー・Gボーイ,11
リブロマンサー・マジガール,11
リブロマンサー・エージェント,11
